<Sentence id="1">
1	पुरानी	JJ	<fs af='पुरानी,adj,f,any,,any,,'>
2	अगर	CC	<fs af='अगर,adv,,,,,,'>
3	डॉ	XC	<fs af='डॉ,adj,any,any,,any,,'>
4	वाधवा	NN	<fs af='वाधवा,unk,,,,,,'>
5	और	CC	<fs af='और,avy,,,,,,'>
6	सबको	NN	<fs af='सबको,adj,any,any,,any,,'>
7	पता	JJ	<fs af='पता,v,any,any,any,,0,0'>|<fs af='पता,n,m,sg,3,d,0,0'>
8	चल	VM	<fs af='चल,v,any,any,any,,0,0'>|<fs af='चल,adj,any,any,,any,,'>
9	गई	VAUX	<fs af='गई,unk,,,,,,'>
10	तो	CC	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
11	मैं	PRP	<fs af='मैं,pn,any,sg,1,d,0,0'>
12	कहीं	PRP	<fs af='कहीं,adv,,,,,,'>|<fs af='कह,v,f,pl,any,,या,yA'>
13	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
14	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
15	रहूँगा	VM	<fs af='रह,v,m,sg,1,,गा,gA'>
16	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="183">
1	नौकरी	NN	<fs af='नौकरी,n,f,sg,3,d,0,0'>|<fs af='नौकरी,n,f,sg,3,o,0,0'>
2	जाएगी	VM	<fs af='जा,v,f,sg,2,,गा,gA'>|<fs af='जा,v,f,sg,3,,गा,gA'>
3	सो	CC	<fs af='सो,v,any,any,any,,0,0'>|<fs af='सो,v,any,sg,2,,एं,e'>
4	अलग	JJ	<fs af='अलग,adv,,,,,,'>|<fs af='अलग,adj,any,any,,any,,'>
5	,	SYM	<fs af='&comma;,punc,,,,,,'>
6	डाक्टरी	NN	<fs af='डाक्टरी,n,f,sg,3,d,0,0'>|<fs af='डाक्टरी,n,f,pl,3,d,0,0'>|<fs af='डाक्टरी,n,f,sg,3,o,0,0'>|<fs af='डाक्टरी,n,f,pl,3,o,0,0'>
7	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
8	सर्टिफ़िकेट	NN	<fs af='सर्टिफ़िकेट,unk,,,,,,'>
9	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
10	छिन	VM	<fs af='छिन,v,any,any,any,,0,0'>
11	जायगा	VAUX	<fs af='जायगा,unk,,,,,,'>
12	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="184">
1	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
2	दिन	NN	<fs af='दिन,n,m,sg,3,d,0,0'>|<fs af='दिन,n,m,pl,3,d,0,0'>|<fs af='दिन,n,m,sg,3,o,0,0'>
3	निकल	VM	<fs af='निकल,v,any,any,any,,0,0'>
4	जाने	VAUX	<fs af='जान,v,any,sg,2,,एं,e'>|<fs af='जान,v,any,sg,3,,ए,e'>|<fs af='जान,v,m,pl,any,,या,yA'>|<fs af='जा,v,m,pl,any,,ना,nA'>
5	दो	VAUX	<fs af='दो,n,m,sg,3,d,0,0'>|<fs af='दो,n,m,pl,3,d,0,0'>|<fs af='दो,n,m,sg,3,o,0,0'>|<fs af='दे,v,any,pl,2,,ओ,o'>
6	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="185">
1	कुछ	QF	<fs af='कुछ,adj,any,any,,d,,'>|<fs af='कुछ,pn,any,sg,3,d,0,0'>|<fs af='कुछ,pn,any,pl,3,d,0,0'>
2	करेंगे	VM	<fs af='कर,v,m,pl,1,,गा,gA'>|<fs af='कर,v,m,pl,3,,गा,gA'>
3	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="186">
1	डाक्टर	XC	<fs af='डाक्टर,n,m,sg,3,d,0,0'>|<fs af='डाक्टर,n,m,pl,3,d,0,0'>|<fs af='डाक्टर,n,m,sg,3,o,0,0'>
2	बाबू	XC	<fs af='बाबू,n,m,sg,3,d,0,0'>|<fs af='बाबू,n,m,pl,3,d,0,0'>|<fs af='बाबू,n,m,sg,3,o,0,0'>
3	कल	NN	<fs af='कल,adv,,,,,,'>
4	तक	RP	<fs af='तक,avy,,,,,,'>|<fs af='तक,psp,,,,,,'>
5	ये	DEM	<fs af='यह,pn,any,pl,3,d,0,0'>
6	गधे	NN	<fs af='गधा,n,m,pl,3,d,0,0'>|<fs af='गधा,n,m,sg,3,o,0,0'>
7	और	CC	<fs af='और,avy,,,,,,'>
8	कुत्ते	NN	<fs af='कुत्ता,n,m,pl,3,d,0,0'>|<fs af='कुत्ता,n,m,sg,3,o,0,0'>
9	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
10	खून	NN	<fs af='खून,n,m,sg,3,d,0,0'>|<fs af='खून,n,m,pl,3,d,0,0'>|<fs af='खून,n,m,sg,3,o,0,0'>|<fs af='खून,n,m,pl,3,o,0,0'>
11	क्या	WQ	<fs af='क्या,avy,,,,,,'>
12	रंग	NN	<fs af='रंग,n,m,sg,3,d,0,0'>|<fs af='रंग,n,m,pl,3,d,0,0'>|<fs af='रंग,n,m,sg,3,o,0,0'>|<fs af='रंग,v,any,any,any,,0,0'>
13	दिखाएगा	VM	<fs af='दिखा,v,m,sg,2,,गा,gA'>|<fs af='दिखा,v,m,sg,3,,गा,gA'>
14	भगवान	NN	<fs af='भगवान,n,m,sg,3,d,0,0'>|<fs af='भगवान,n,m,pl,3,d,0,0'>|<fs af='भगवान,n,m,sg,3,o,0,0'>
15	ही	RP	<fs af='ही,adv,,,,,,'>|<fs af='ही,psp,,,,,,'>
16	जाने	VM	<fs af='जान,v,any,sg,2,,एं,e'>|<fs af='जान,v,any,sg,3,,ए,e'>|<fs af='जान,v,m,pl,any,,या,yA'>|<fs af='जा,v,m,pl,any,,ना,nA'>
17	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="187">
1	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
2	अब	PRP	<fs af='अब,adv,,,,,,'>
3	चौधरीजी	NNP	<fs af='चौधरीजी,unk,,,,,,'>
4	के	PSP	<fs af='का,psp,m,sg,,o,का,kA'>|<fs af='का,psp,m,pl,,d,का,kA'>|<fs af='का,psp,m,pl,,o,का,kA'>
5	शरीर	NN	<fs af='शरीर,n,m,sg,3,d,0,0'>|<fs af='शरीर,n,m,pl,3,d,0,0'>|<fs af='शरीर,n,m,sg,3,o,0,0'>
6	में	PSP	<fs af='में,psp,,,,,,'>
7	आदमी	NN	<fs af='आदमी,n,m,sg,3,d,0,0'>|<fs af='आदमी,n,m,pl,3,d,0,0'>|<fs af='आदमी,n,m,sg,3,o,0,0'>
8	के	PSP	<fs af='का,psp,m,sg,,o,का,kA'>|<fs af='का,psp,m,pl,,d,का,kA'>|<fs af='का,psp,m,pl,,o,का,kA'>
9	साथ	NST	<fs af='साथ,adv,,,,,,'>|<fs af='साथ,psp,,,,,,'>
10	साथ	NST	<fs af='साथ,adv,,,,,,'>|<fs af='साथ,psp,,,,,,'>
11	गधे	VM	<fs af='गधा,n,m,pl,3,d,0,0'>|<fs af='गधा,n,m,sg,3,o,0,0'>
12	और	CC	<fs af='और,avy,,,,,,'>
13	कुत्ते	NN	<fs af='कुत्ता,n,m,pl,3,d,0,0'>|<fs af='कुत्ता,n,m,sg,3,o,0,0'>
14	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
15	खून	NN	<fs af='खून,n,m,sg,3,d,0,0'>|<fs af='खून,n,m,pl,3,d,0,0'>|<fs af='खून,n,m,sg,3,o,0,0'>|<fs af='खून,n,m,pl,3,o,0,0'>
16	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
17	दौडेगा	VM	<fs af='दौड,v,m,sg,2,,गा,gA'>|<fs af='दौड,v,m,sg,3,,गा,gA'>
</Sentence>			
<Sentence id="188">
1	दिल	NN	<fs af='दिल,n,m,sg,3,d,0,0'>|<fs af='दिल,n,m,pl,3,d,0,0'>|<fs af='दिल,n,m,sg,3,o,0,0'>
2	जिस	DEM	<fs af='जो,pn,any,sg,3,o,0,0'>
3	किसी	PRP	<fs af='किसी,unk,,,,,,'>
4	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
5	खून	NN	<fs af='खून,n,m,sg,3,d,0,0'>|<fs af='खून,n,m,pl,3,d,0,0'>|<fs af='खून,n,m,sg,3,o,0,0'>|<fs af='खून,n,m,pl,3,o,0,0'>
6	पम्प	NN	<fs af='पंप,n,m,sg,,d,0,0'>|<fs af='पंप,n,m,pl,,d,0,0'>|<fs af='पंप,n,m,sg,,o,0,0'>
7	करके	VM	<fs af='करके,psp,,,,,,'>|<fs af='करका,n,m,pl,3,d,0,0'>|<fs af='करका,n,m,sg,3,o,0,0'>|<fs af='कर,v,any,any,any,,कर,kara'>
8	शरीर	NN	<fs af='शरीर,n,m,sg,3,d,0,0'>|<fs af='शरीर,n,m,pl,3,d,0,0'>|<fs af='शरीर,n,m,sg,3,o,0,0'>
9	में	PSP	<fs af='में,psp,,,,,,'>
10	भेजेगा	VM	<fs af='भेज,v,m,sg,2,,गा,gA'>|<fs af='भेज,v,m,sg,3,,गा,gA'>
11	वैसा	PRP	<fs af='वैसा,adj,m,sg,,d,,'>
12	बरताव	NN	<fs af='बरताव,n,m,sg,3,d,0,0'>|<fs af='बरताव,n,m,pl,3,d,0,0'>|<fs af='बरताव,n,m,sg,3,o,0,0'>|<fs af='बरताव,n,m,pl,3,o,0,0'>
13	ये	PRP	<fs af='यह,pn,any,pl,3,d,0,0'>
14	करेंगे	VM	<fs af='कर,v,m,pl,1,,गा,gA'>|<fs af='कर,v,m,pl,3,,गा,gA'>
15	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="189">
1	,	SYM	<fs af='&comma;,punc,,,,,,'>
2	कमल	NN	<fs af='कमल,n,m,sg,3,d,0,0'>|<fs af='कमल,n,m,pl,3,d,0,0'>|<fs af='कमल,n,m,sg,3,o,0,0'>
3	और	CC	<fs af='और,avy,,,,,,'>
4	रफीक	XC	<fs af='रफीक,unk,,,,,,'>
5	चौधरी	NNP	<fs af='चौधरी,n,m,sg,3,d,0,0'>|<fs af='चौधरी,n,m,pl,3,d,0,0'>|<fs af='चौधरी,n,m,sg,3,o,0,0'>
6	जी	NN	<fs af='जी,v,any,any,any,,0,0'>|<fs af='जी,adv,,,,,,'>|<fs af='जी,psp,,,,,,'>|<fs af='जी,v,f,sg,any,,या,yA'>
7	को	PSP	<fs af='को,psp,,,,,,'>
8	घर	NN	<fs af='घर,n,m,sg,3,d,0,0'>|<fs af='घर,n,m,pl,3,d,0,0'>|<fs af='घर,n,m,sg,3,o,0,0'>
9	ले	VM	<fs af='ले,v,any,any,any,,0,0'>|<fs af='ले,v,any,sg,2,,एं,e'>|<fs af='ले,v,any,sg,3,,ए,e'>
10	जाते	VAUX	<fs af='जा,v,m,pl,any,,ता,wA'>
11	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
12	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="190">
1	जी	RP	<fs af='जी,v,any,any,any,,0,0'>|<fs af='जी,adv,,,,,,'>|<fs af='जी,psp,,,,,,'>|<fs af='जी,v,f,sg,any,,या,yA'>
2	कुर्सी	NN	<fs af='कुर्सी,n,f,sg,3,d,0,0'>|<fs af='कुर्सी,n,f,sg,3,o,0,0'>
3	पर	PSP	<fs af='पर,avy,,,,,,'>|<fs af='पर,psp,,,,,,'>|<fs af='पर,psp,,,,,,'>
4	सो	VM	<fs af='सो,v,any,any,any,,0,0'>|<fs af='सो,v,any,sg,2,,एं,e'>
5	रहे	VAUX	<fs af='रह,v,any,sg,2,,एं,e'>|<fs af='रह,v,any,sg,3,,ए,e'>|<fs af='रह,v,m,pl,any,,या,yA'>
6	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
7	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="191">
1	पास	NST	<fs af='पास,n,m,sg,3,d,0,0'>|<fs af='पास,n,m,pl,3,d,0,0'>|<fs af='पास,n,m,sg,3,o,0,0'>|<fs af='पास,psp,,,,,,'>
2	ही	RP	<fs af='ही,adv,,,,,,'>|<fs af='ही,psp,,,,,,'>
3	ऊँघ	VM	<fs af='ऊँघ,v,any,any,any,,0,0'>
4	रहा	VAUX	<fs af='रह,v,m,sg,any,,या,yA'>
5	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
6	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="192">
1	जी	NN	<fs af='जी,v,any,any,any,,0,0'>|<fs af='जी,adv,,,,,,'>|<fs af='जी,psp,,,,,,'>|<fs af='जी,v,f,sg,any,,या,yA'>
2	को	PSP	<fs af='को,psp,,,,,,'>
3	घर	NN	<fs af='घर,n,m,sg,3,d,0,0'>|<fs af='घर,n,m,pl,3,d,0,0'>|<fs af='घर,n,m,sg,3,o,0,0'>
4	पर	PSP	<fs af='पर,avy,,,,,,'>|<fs af='पर,psp,,,,,,'>|<fs af='पर,psp,,,,,,'>
5	होश	NN	<fs af='होश,n,m,sg,3,d,0,0'>|<fs af='होश,n,m,pl,3,d,0,0'>|<fs af='होश,n,m,sg,3,o,0,0'>|<fs af='होश,n,m,pl,3,o,0,0'>
6	आता	VM	<fs af='आ,v,m,sg,any,,ता,wA'>
7	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
8	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="193">
1	बडी	JJ	<fs af='बडी,adj,f,any,,any,,'>
2	धीमी	JJ	<fs af='धीमी,unk,,,,,,'>
3	आवाज	NN	<fs af='आवाज,n,f,sg,3,d,0,0'>|<fs af='आवाज,n,f,sg,3,o,0,0'>
4	में	PSP	<fs af='में,psp,,,,,,'>
5	दीनू	NN	<fs af='दीनू,unk,,,,,,'>
6	को	PSP	<fs af='को,psp,,,,,,'>
7	पुकारते	VM	<fs af='पुकार,v,m,pl,any,,ता,wA'>
8	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
9	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="194">
1	दीनूजी	JJ	<fs af='दीनूजी,unk,,,,,,'>
2	महाराज	NN	<fs af='महाराज,n,m,sg,3,d,0,0'>|<fs af='महाराज,n,m,pl,3,d,0,0'>|<fs af='महाराज,n,m,sg,3,o,0,0'>
3	कहाँ	WQ	<fs af='कहाँ,adv,,,,,,'>
4	हैं	VM	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
5	आप	PRP	<fs af='आप,pn,any,any,any,o,0,0'>|<fs af='आप,adv,,,,,,'>
6	?	SYM	<fs af='&qus;,punc,,,,,,'>
</Sentence>			
<Sentence id="195">
1	हमें	PRP	<fs af='हमें,unk,,,,,,'>
2	एक	QC	<fs af='एक,adj,any,any,,any,,'>|<fs af='एक,n,m,sg,3,d,0,0'>|<fs af='एक,n,m,pl,3,d,0,0'>|<fs af='एक,n,m,sg,3,o,0,0'>|<fs af='एक,n,m,pl,3,o,0,0'>
3	गिलास	XC	<fs af='गिलास,n,m,sg,3,d,0,0'>|<fs af='गिलास,n,m,pl,3,d,0,0'>|<fs af='गिलास,n,m,sg,3,o,0,0'>
4	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0'>|<fs af='पानी,n,m,pl,3,d,0,0'>|<fs af='पानी,n,m,sg,3,o,0,0'>|<fs af='पा,v,f,sg,any,,ना,nA'>
5	तो	RP	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
6	दीजिए	VAUX	<fs af='दे,v,any,sg,2h,,इए,ie'>|<fs af='दे,v,any,pl,2h,,एं,eM'>
7	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="196">
1	बोला	VM	<fs af='बोल,v,m,sg,any,,या,yA'>
2	?	SYM	<fs af='&qus;,punc,,,,,,'>
</Sentence>			
<Sentence id="197">
1	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
2	मालिक	NN	<fs af='मालिक,n,m,sg,3,d,0,0'>|<fs af='मालिक,n,m,pl,3,d,0,0'>|<fs af='मालिक,n,m,sg,3,o,0,0'>
3	सो	VM	<fs af='सो,v,any,any,any,,0,0'>|<fs af='सो,v,any,sg,2,,एं,e'>
4	रहे	VAUX	<fs af='रह,v,any,sg,2,,एं,e'>|<fs af='रह,v,any,sg,3,,ए,e'>|<fs af='रह,v,m,pl,any,,या,yA'>
5	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
6	आ	VM	<fs af='आ,v,any,any,any,,0,0'>
7	गए	VAUX	<fs af='गए,unk,,,,,,'>
8	भीख	NN	<fs af='भीख,n,f,sg,3,d,0,0'>|<fs af='भीख,n,f,pl,3,d,0,0'>|<fs af='भीख,n,f,sg,3,o,0,0'>|<fs af='भीख,n,f,pl,3,o,0,0'>
9	मांगने	VM	<fs af='मांग,v,m,pl,any,,ना,nA'>
10	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="198">
1	ढेंचू	NN	<fs af='ढेंचू,n,f,sg,3,d,0,0'>|<fs af='ढेंचू,n,f,sg,3,o,0,0'>
2	,	SYM	<fs af='&comma;,punc,,,,,,'>
3	दीनूजी	JJ	<fs af='दीनूजी,unk,,,,,,'>
4	महाराज	NN	<fs af='महाराज,n,m,sg,3,d,0,0'>|<fs af='महाराज,n,m,pl,3,d,0,0'>|<fs af='महाराज,n,m,sg,3,o,0,0'>
5	काहे	PSP	<fs af='काहे,adv,,,,,,'>
6	गुस्सा	NN	<fs af='गुस्सा,n,m,sg,3,d,0,0'>
7	कर	VM	<fs af='कर,n,m,sg,3,d,0,0'>|<fs af='कर,n,m,pl,3,d,0,0'>|<fs af='कर,n,m,sg,3,o,0,0'>|<fs af='कर,v,any,any,any,,0,0'>
8	रहे	VAUX	<fs af='रह,v,any,sg,2,,एं,e'>|<fs af='रह,v,any,sg,3,,ए,e'>|<fs af='रह,v,m,pl,any,,या,yA'>
9	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
10	?	SYM	<fs af='&qus;,punc,,,,,,'>
</Sentence>			
<Sentence id="199">
1	तो	CC	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
2	हम	PRP	<fs af='हम,unk,,,,,,'>
3	हैं	VM	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
4	जरा	QF	<fs af='जरा,adv,,,,,,'>
5	हमें	PRP	<fs af='हमें,unk,,,,,,'>
6	एक	QC	<fs af='एक,adj,any,any,,any,,'>|<fs af='एक,n,m,sg,3,d,0,0'>|<fs af='एक,n,m,pl,3,d,0,0'>|<fs af='एक,n,m,sg,3,o,0,0'>|<fs af='एक,n,m,pl,3,o,0,0'>
7	गिलास	XC	<fs af='गिलास,n,m,sg,3,d,0,0'>|<fs af='गिलास,n,m,pl,3,d,0,0'>|<fs af='गिलास,n,m,sg,3,o,0,0'>
8	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0'>|<fs af='पानी,n,m,pl,3,d,0,0'>|<fs af='पानी,n,m,sg,3,o,0,0'>|<fs af='पा,v,f,sg,any,,ना,nA'>
9	तो	RP	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
10	दीजिए	VAUX	<fs af='दे,v,any,sg,2h,,इए,ie'>|<fs af='दे,v,any,pl,2h,,एं,eM'>
11	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="200">
1	बाप	NN	<fs af='बाप,avy,,,,,,'>
2	रे	PSP	<fs af='रे,avy,,,,,,'>
3	जरूर	RB	<fs af='जरूर,adv,,,,,,'>
4	मालिक	NN	<fs af='मालिक,n,m,sg,3,d,0,0'>|<fs af='मालिक,n,m,pl,3,d,0,0'>|<fs af='मालिक,n,m,sg,3,o,0,0'>
5	के	PSP	<fs af='का,psp,m,sg,,o,का,kA'>|<fs af='का,psp,m,pl,,d,का,kA'>|<fs af='का,psp,m,pl,,o,का,kA'>
6	अंदर	NST	<fs af='अंदर,n,m,sg,3,d,0,0'>|<fs af='अंदर,n,m,pl,3,d,0,0'>|<fs af='अंदर,n,m,sg,3,o,0,0'>|<fs af='अंदर,n,m,pl,3,o,0,0'>
7	का	PSP	<fs af='का,psp,m,sg,,d,का,kA'>
8	गधा	NN	<fs af='गधा,n,m,sg,3,d,0,0'>
9	बोल	VM	<fs af='बोल,n,m,sg,3,d,0,0'>|<fs af='बोल,n,m,pl,3,d,0,0'>|<fs af='बोल,n,m,sg,3,o,0,0'>|<fs af='बोल,v,any,any,any,,0,0'>
10	रहा	VAUX	<fs af='रह,v,m,sg,any,,या,yA'>
11	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
12	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="201">
1	अभी	PRP	<fs af='अभी,adv,,,,,,'>
2	लाते	VM	<fs af='ला,v,m,pl,any,,ता,wA'>
3	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
4	मालिक	NN	<fs af='मालिक,n,m,sg,3,d,0,0'>|<fs af='मालिक,n,m,pl,3,d,0,0'>|<fs af='मालिक,n,m,sg,3,o,0,0'>
5	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="202">
1	अरे	XC	<fs af='अरे,avy,,,,,,'>
2	दीनूकी	XC	<fs af='दीनूकी,unk,,,,,,'>
3	औलाद	XC	<fs af='औलाद,n,f,sg,3,d,0,0'>|<fs af='औलाद,n,f,sg,3,o,0,0'>
4	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0'>|<fs af='पानी,n,m,pl,3,d,0,0'>|<fs af='पानी,n,m,sg,3,o,0,0'>|<fs af='पा,v,f,sg,any,,ना,nA'>
5	लाने	VM	<fs af='ला,v,m,pl,any,,ना,nA'>
6	गया	VAUX	<fs af='गया,unk,,,,,,'>
7	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
8	या	CC	<fs af='या,avy,,,,,,'>
9	बनाने	VM	<fs af='बना,v,m,pl,any,,ना,nA'>
10	,	SYM	<fs af='&comma;,punc,,,,,,'>
11	हम	PRP	<fs af='हम,unk,,,,,,'>
12	तेरी	PRP	<fs af='तू,pn,f,sg,2,d,का,kA'>|<fs af='तू,pn,f,pl,2,d,का,kA'>|<fs af='तू,pn,f,sg,2,o,का,kA'>|<fs af='तू,pn,f,pl,2,o,का,kA'>
13	सब	QF	<fs af='सब,adj,any,any,,any,,'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>
14	चाल	NN	<fs af='चाल,n,f,sg,3,d,0,0'>|<fs af='चाल,n,f,sg,3,o,0,0'>
15	समझते	VM	<fs af='समझ,v,m,pl,any,,ता,wA'>
16	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
17	समझता	NN	<fs af='समझ,v,m,sg,any,,ता,wA'>
18	होगा	VM	<fs af='हो,v,m,sg,2,,गा,gA'>|<fs af='हो,v,m,sg,3,,गा,gA'>
19	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0'>|<fs af='पानी,n,m,pl,3,d,0,0'>|<fs af='पानी,n,m,sg,3,o,0,0'>|<fs af='पा,v,f,sg,any,,ना,nA'>
20	न	NEG	<fs af='न,adv,,,,,,'>
21	पीने	VM	<fs af='पी,v,m,pl,any,,ना,nA'>
22	से	PSP	<fs af='से,v,any,any,any,,0,0'>|<fs af='से,psp,,,,,,'>|<fs af='सा,psp,m,sg,,o,का,kA'>|<fs af='सा,psp,m,pl,,d,का,kA'>|<fs af='सा,psp,m,pl,,o,का,kA'>
23	चौधरी	JJ	<fs af='चौधरी,n,m,sg,3,d,0,0'>|<fs af='चौधरी,n,m,pl,3,d,0,0'>|<fs af='चौधरी,n,m,sg,3,o,0,0'>
24	मर	VM	<fs af='मर,v,any,any,any,,0,0'>
25	जाएगा	VAUX	<fs af='जा,v,m,sg,2,,गा,gA'>|<fs af='जा,v,m,sg,3,,गा,gA'>
26	और	CC	<fs af='और,avy,,,,,,'>
27	सारी	QF	<fs af='सारी,n,f,sg,3,d,0,0'>|<fs af='सारी,n,f,sg,3,o,0,0'>
28	जायदाद	NN	<fs af='जायदाद,n,f,sg,3,d,0,0'>|<fs af='जायदाद,n,f,pl,3,d,0,0'>|<fs af='जायदाद,n,f,sg,3,o,0,0'>|<fs af='जायदाद,n,f,pl,3,o,0,0'>
29	तेरी	PRP	<fs af='तू,pn,f,sg,2,d,का,kA'>|<fs af='तू,pn,f,pl,2,d,का,kA'>|<fs af='तू,pn,f,sg,2,o,का,kA'>|<fs af='तू,pn,f,pl,2,o,का,kA'>
30	हो	VM	<fs af='हो,v,any,any,any,,0,0'>|<fs af='हो,v,any,sg,2,,एं,e'>|<fs af='हो,v,any,sg,3,,ए,e'>|<fs af='है,v,any,pl,2,,है,hE'>
31	जाएगी	VAUX	<fs af='जा,v,f,sg,2,,गा,gA'>|<fs af='जा,v,f,sg,3,,गा,gA'>
32	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="203">
1	तो	CC	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
2	कटखने	VM	<fs af='कटखना,n,m,pl,3,d,0,0'>|<fs af='कटखना,n,m,sg,3,o,0,0'>
3	कुत्ते	NN	<fs af='कुत्ता,n,m,pl,3,d,0,0'>|<fs af='कुत्ता,n,m,sg,3,o,0,0'>
4	की	PSP	<fs af='का,psp,f,sg,,d,का,kA'>|<fs af='का,psp,f,sg,,o,का,kA'>|<fs af='का,psp,f,pl,,d,का,kA'>|<fs af='का,psp,f,pl,,o,का,kA'>|<fs af='कर,v,f,sg,any,,या,yA'>
5	आवाज	NN	<fs af='आवाज,n,f,sg,3,d,0,0'>|<fs af='आवाज,n,f,sg,3,o,0,0'>
6	है	VM	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
7	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="204">
1	लीजिए	JJ	<fs af='ले,v,any,sg,2h,,इए,ie'>|<fs af='ले,v,any,pl,2h,,एं,eM'>
2	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0'>|<fs af='पानी,n,m,pl,3,d,0,0'>|<fs af='पानी,n,m,sg,3,o,0,0'>|<fs af='पा,v,f,sg,any,,ना,nA'>
3	अभी	PRP	<fs af='अभी,adv,,,,,,'>
4	लाते	VM	<fs af='ला,v,m,pl,any,,ता,wA'>
5	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
6	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="205">
